#
#                              ======================
#                              | THE SUSYHIT OUTPUT |
#                              ======================
#
#
#              ------------------------------------------------------
#              |     This is the output of the SUSY-HIT package     |
#              |  created by A.Djouadi, M.Muehlleitner and M.Spira. |
#              |  In case of problems with SUSY-HIT email to        |
#              |           margarete.muehlleitner@kit.edu           |
#              |           michael.spira@psi.ch                     |
#              |           abdelhak.djouadi@cern.ch                 |
#              ------------------------------------------------------
#
#              ------------------------------------------------------
#              |  SUSY Les Houches Accord - MSSM Spectrum + Decays  |
#              |              based on the decay programs           |
#              |                                                    |
#              |                     SDECAY 1.5                     |
#              |                                                    |
#              |  Authors: M.Muhlleitner, A.Djouadi and Y.Mambrini  |
#              |  Ref.:    Comput.Phys.Commun.168(2005)46           |
#              |           [hep-ph/0311167]                         |
#              |                                                    |
#              |                     HDECAY 3.4                     |
#              |                                                    |
#              |  By: A.Djouadi,J.Kalinowski,M.Muhlleitner,M.Spira  |
#              |  Ref.:    Comput.Phys.Commun.108(1998)56           |
#              |           [hep-ph/9704448]                         |
#              |                                                    |
#              |                                                    |
#              |  If not stated otherwise all DRbar couplings and   |
#              |  soft SUSY breaking masses are given at the scale  |
#              |  Q=  0.24586304E+04
#              |                                                    |
#              ------------------------------------------------------
#
#
BLOCK DCINFO  # Decay Program information
     1   SDECAY/HDECAY # decay calculator
     2   1.5  /3.4    # version number
#
BLOCK SPINFO  # Spectrum calculator information
  2  1    -7.07384021E-01   # -sin(theta_tau)
  2  2     7.06829433E-01   # cos(theta_tau)
#
BLOCK ALPHA  # Higgs mixing
          -2.06927615E-02   # Mixing angle in the neutral Higgs boson sector
#
BLOCK HMIX Q=  2.45863038E+03  # DRbar Higgs Parameters
         1     8.95228300E+02   # mu(Q)               
         2     4.90551180E+01   # tanbeta(Q)          
         3     2.41659521E+02   # vev(Q)              
         4     2.44260248E+06   # MA^2(Q)             
#
BLOCK GAUGE Q=  2.45863038E+03  # The gauge couplings
     1     3.65013700E-01   # gprime(Q) DRbar
     2     6.45740044E-01   # g(Q) DRbar
     3     1.01420927E+00   # g3(Q) DRbar
#
BLOCK AU Q=  2.45863038E+03  # The trilinear couplings
  1  1    -6.77437438E+02   # A_u(Q) DRbar
  2  2    -6.77437438E+02   # A_c(Q) DRbar
  3  3     3.50000000E+03   # A_t(Q) DRbar
#
BLOCK AD Q=  2.45863038E+03  # The trilinear couplings
  1  1    -8.59633345E+02   # A_d(Q) DRbar
  2  2    -8.59633345E+02   # A_s(Q) DRbar
  3  3    -1.00000000E+02   # A_b(Q) DRbar
#
BLOCK AE Q=  2.45863038E+03  # The trilinear couplings
  1  1    -2.53493493E+02   # A_e(Q) DRbar
  2  2    -2.53493493E+02   # A_mu(Q) DRbar
  3  3    -2.50000000E+02   # A_tau(Q) DRbar
#
BLOCK Yu Q=  2.45863038E+03  # The Yukawa couplings
  1  1     0.00000000E+00   # y_u(Q) DRbar
  2  2     0.00000000E+00   # y_c(Q) DRbar
  3  3     8.46026052E-01   # y_t(Q) DRbar
#
BLOCK Yd Q=  2.45863038E+03  # The Yukawa couplings
  1  1     0.00000000E+00   # y_d(Q) DRbar
  2  2     0.00000000E+00   # y_s(Q) DRbar
  3  3     5.87253193E-01   # y_b(Q) DRbar
#
BLOCK Ye Q=  2.45863038E+03  # The Yukawa couplings
  1  1     0.00000000E+00   # y_e(Q) DRbar
  2  2     0.00000000E+00   # y_mu(Q) DRbar
  3  3     5.22204489E-01   # y_tau(Q) DRbar
#
BLOCK MSOFT Q=  2.45863038E+03  # The soft SUSY breaking masses at the scale Q
         1     7.79033200E+01   # M_1                 
         2     1.20000000E+02   # M_2                 
         3     2.50000000E+03   # M_3                 
        14    -6.77437438E+02   # A_u                 
        15    -8.59633345E+02   # A_d                 
        16    -2.53493493E+02   # A_e                 
        21     1.80718979E+06   # M^2_Hd              
        22    -6.66950565E+05   # M^2_Hu              
        31     5.00000000E+02   # M_eL                
        32     5.00000000E+02   # M_muL               
        33     5.00000000E+02   # M_tauL              
        34     5.00000000E+02   # M_eR                
        35     5.00000000E+02   # M_muR               
        36     5.00000000E+02   # M_tauR              
        41     2.54588752E+03   # M_q1L               
        42     2.54588752E+03   # M_q2L               
        43     2.49705545E+03   # M_q3L               
        44     2.52785464E+03   # M_uR                
        45     2.52785464E+03   # M_cR                
        46     2.42159609E+03   # M_tR                
        47     2.52576103E+03   # M_dR                
        48     2.52576103E+03   # M_sR                
        49     2.52246247E+03   # M_bR                
#
#
#
#                             =================
#                             |The decay table|
#                             =================
#
# - The QCD corrections to the decays gluino -> squark  + quark
#                                     squark -> gaugino + quark_prime
#                                     squark -> squark_prime + Higgs
#                                     squark -> gluino  + quark
#   are included.
#
# - The multi-body decays for the inos, stops and sbottoms are included.
#
# - The loop induced decays for the gluino, neutralinos and stops
#   are included.
#
# - The SUSY decays of the top quark are included.
#
#
#         PDG            Width
DECAY         6     1.44134047E+00   # top decays
#          BR         NDA      ID1       ID2
     1.00000000E+00    2           5        24   # BR(t ->  b    W+)
#
#         PDG            Width
DECAY   1000021     2.89551381E+00   # gluino decays
#          BR         NDA      ID1       ID2
     4.40064938E-03    2     1000001        -1   # BR(~g -> ~d_L  db)
     4.40064938E-03    2    -1000001         1   # BR(~g -> ~d_L* d )
     1.24839958E-02    2     2000001        -1   # BR(~g -> ~d_R  db)
     1.24839958E-02    2    -2000001         1   # BR(~g -> ~d_R* d )
     4.75692173E-03    2     1000002        -2   # BR(~g -> ~u_L  ub)
     4.75692173E-03    2    -1000002         2   # BR(~g -> ~u_L* u )
     1.16614021E-02    2     2000002        -2   # BR(~g -> ~u_R  ub)
     1.16614021E-02    2    -2000002         2   # BR(~g -> ~u_R* u )
     4.40064938E-03    2     1000003        -3   # BR(~g -> ~s_L  sb)
     4.40064938E-03    2    -1000003         3   # BR(~g -> ~s_L* s )
     1.24839958E-02    2     2000003        -3   # BR(~g -> ~s_R  sb)
     1.24839958E-02    2    -2000003         3   # BR(~g -> ~s_R* s )
     4.75692173E-03    2     1000004        -4   # BR(~g -> ~c_L  cb)
     4.75692173E-03    2    -1000004         4   # BR(~g -> ~c_L* c )
     1.16614021E-02    2     2000004        -4   # BR(~g -> ~c_R  cb)
     1.16614021E-02    2    -2000004         4   # BR(~g -> ~c_R* c )
     3.46819551E-02    2     1000005        -5   # BR(~g -> ~b_1  bb)
     3.46819551E-02    2    -1000005         5   # BR(~g -> ~b_1* b )
     1.04040666E-02    2     2000005        -5   # BR(~g -> ~b_2  bb)
     1.04040666E-02    2    -2000005         5   # BR(~g -> ~b_2* b )
     3.88308040E-01    2     1000006        -6   # BR(~g -> ~t_1  tb)
     3.88308040E-01    2    -1000006         6   # BR(~g -> ~t_1* t )
#
#         PDG            Width
DECAY   1000006     5.64942129E+01   # stop1 decays
#          BR         NDA      ID1       ID2
     7.39940455E-02    2     1000022         6   # BR(~t_1 -> ~chi_10 t )
     3.61715595E-02    2     1000023         6   # BR(~t_1 -> ~chi_20 t )
     1.94223212E-01    2     1000025         6   # BR(~t_1 -> ~chi_30 t )
     2.37839865E-01    2     1000035         6   # BR(~t_1 -> ~chi_40 t )
     7.40151393E-02    2     1000024         5   # BR(~t_1 -> ~chi_1+ b )
     3.83756178E-01    2     1000037         5   # BR(~t_1 -> ~chi_2+ b )
#
#         PDG            Width
DECAY   2000006     7.31592175E+01   # stop2 decays
#          BR         NDA      ID1       ID2
     2.29420640E-02    2     1000022         6   # BR(~t_2 -> ~chi_10 t )
     1.10650208E-01    2     1000023         6   # BR(~t_2 -> ~chi_20 t )
     2.05909114E-01    2     1000025         6   # BR(~t_2 -> ~chi_30 t )
     1.70595433E-01    2     1000035         6   # BR(~t_2 -> ~chi_40 t )
     2.26163288E-01    2     1000024         5   # BR(~t_2 -> ~chi_1+ b )
     2.21818670E-01    2     1000037         5   # BR(~t_2 -> ~chi_2+ b )
     1.54108141E-02    2     1000006        25   # BR(~t_2 -> ~t_1    h )
     2.65104100E-02    2     1000006        23   # BR(~t_2 -> ~t_1    Z )
#
#         PDG            Width
DECAY   1000005     6.25366305E+01   # sbottom1 decays
#          BR         NDA      ID1       ID2
     1.57741549E-02    2     1000022         5   # BR(~b_1 -> ~chi_10 b )
     1.44148588E-01    2     1000023         5   # BR(~b_1 -> ~chi_20 b )
     9.81907167E-02    2     1000025         5   # BR(~b_1 -> ~chi_30 b )
     9.54900448E-02    2     1000035         5   # BR(~b_1 -> ~chi_40 b )
     2.82774122E-01    2    -1000024         6   # BR(~b_1 -> ~chi_1- t )
     3.54157390E-01    2    -1000037         6   # BR(~b_1 -> ~chi_2- t )
     9.46498322E-03    2     1000006       -24   # BR(~b_1 -> ~t_1    W-)
#
#         PDG            Width
DECAY   2000005     3.79257093E+01   # sbottom2 decays
#          BR         NDA      ID1       ID2
     2.56313993E-02    2     1000022         5   # BR(~b_2 -> ~chi_10 b )
     3.69717990E-02    2     1000023         5   # BR(~b_2 -> ~chi_20 b )
     1.87187291E-01    2     1000025         5   # BR(~b_2 -> ~chi_30 b )
     1.90625297E-01    2     1000035         5   # BR(~b_2 -> ~chi_40 b )
     7.13378940E-02    2    -1000024         6   # BR(~b_2 -> ~chi_1- t )
     4.90880309E-01    2    -1000037         6   # BR(~b_2 -> ~chi_2- t )
    -2.63398881E-03    2     1000006       -24   # BR(~b_2 -> ~t_1    W-)
#
#         PDG            Width
DECAY   1000002     3.17170174E+01   # sup_L decays
#          BR         NDA      ID1       ID2
     1.05922342E-02    2     1000022         2   # BR(~u_L -> ~chi_10 u)
     3.28636879E-01    2     1000023         2   # BR(~u_L -> ~chi_20 u)
     5.52605761E-04    2     1000025         2   # BR(~u_L -> ~chi_30 u)
     1.08698154E-03    2     1000035         2   # BR(~u_L -> ~chi_40 u)
     6.58924136E-01    2     1000024         1   # BR(~u_L -> ~chi_1+ d)
     2.07163839E-04    2     1000037         1   # BR(~u_L -> ~chi_2+ d)
#
#         PDG            Width
DECAY   2000002     5.91974453E+00   # sup_R decays
#          BR         NDA      ID1       ID2
     9.97932276E-01    2     1000022         2   # BR(~u_R -> ~chi_10 u)
     1.83467261E-04    2     1000023         2   # BR(~u_R -> ~chi_20 u)
     7.50502182E-04    2     1000025         2   # BR(~u_R -> ~chi_30 u)
     1.13375491E-03    2     1000035         2   # BR(~u_R -> ~chi_40 u)
#
#         PDG            Width
DECAY   1000001     3.16524702E+01   # sdown_L decays
#          BR         NDA      ID1       ID2
     1.28979439E-02    2     1000022         1   # BR(~d_L -> ~chi_10 d)
     3.26058182E-01    2     1000023         1   # BR(~d_L -> ~chi_20 d)
     8.69654927E-04    2     1000025         1   # BR(~d_L -> ~chi_30 d)
     1.62631922E-03    2     1000035         1   # BR(~d_L -> ~chi_40 d)
     6.50613005E-01    2    -1000024         2   # BR(~d_L -> ~chi_1- u)
     7.93489487E-03    2    -1000037         2   # BR(~d_L -> ~chi_2- u)
#
#         PDG            Width
DECAY   2000001     1.47917380E+00   # sdown_R decays
#          BR         NDA      ID1       ID2
     9.97932931E-01    2     1000022         1   # BR(~d_R -> ~chi_10 d)
     1.83466649E-04    2     1000023         1   # BR(~d_R -> ~chi_20 d)
     7.50242073E-04    2     1000025         1   # BR(~d_R -> ~chi_30 d)
     1.13336047E-03    2     1000035         1   # BR(~d_R -> ~chi_40 d)
#
#         PDG            Width
DECAY   1000004     3.17170174E+01   # scharm_L decays
#          BR         NDA      ID1       ID2
     1.05922342E-02    2     1000022         4   # BR(~c_L -> ~chi_10 c)
     3.28636879E-01    2     1000023         4   # BR(~c_L -> ~chi_20 c)
     5.52605761E-04    2     1000025         4   # BR(~c_L -> ~chi_30 c)
     1.08698154E-03    2     1000035         4   # BR(~c_L -> ~chi_40 c)
     6.58924136E-01    2     1000024         3   # BR(~c_L -> ~chi_1+ s)
     2.07163839E-04    2     1000037         3   # BR(~c_L -> ~chi_2+ s)
#
#         PDG            Width
DECAY   2000004     5.91974453E+00   # scharm_R decays
#          BR         NDA      ID1       ID2
     9.97932276E-01    2     1000022         4   # BR(~c_R -> ~chi_10 c)
     1.83467261E-04    2     1000023         4   # BR(~c_R -> ~chi_20 c)
     7.50502182E-04    2     1000025         4   # BR(~c_R -> ~chi_30 c)
     1.13375491E-03    2     1000035         4   # BR(~c_R -> ~chi_40 c)
#
#         PDG            Width
DECAY   1000003     3.16524702E+01   # sstrange_L decays
#          BR         NDA      ID1       ID2
     1.28979439E-02    2     1000022         3   # BR(~s_L -> ~chi_10 s)
     3.26058182E-01    2     1000023         3   # BR(~s_L -> ~chi_20 s)
     8.69654927E-04    2     1000025         3   # BR(~s_L -> ~chi_30 s)
     1.62631922E-03    2     1000035         3   # BR(~s_L -> ~chi_40 s)
     6.50613005E-01    2    -1000024         4   # BR(~s_L -> ~chi_1- c)
     7.93489487E-03    2    -1000037         4   # BR(~s_L -> ~chi_2- c)
#
#         PDG            Width
DECAY   2000003     1.47917380E+00   # sstrange_R decays
#          BR         NDA      ID1       ID2
     9.97932931E-01    2     1000022         3   # BR(~s_R -> ~chi_10 s)
     1.83466649E-04    2     1000023         3   # BR(~s_R -> ~chi_20 s)
     7.50242073E-04    2     1000025         3   # BR(~s_R -> ~chi_30 s)
     1.13336047E-03    2     1000035         3   # BR(~s_R -> ~chi_40 s)
#
#         PDG            Width
DECAY   1000011     6.03078500E+00   # selectron_L decays
#          BR         NDA      ID1       ID2
     1.01660941E-01    2     1000022        11   # BR(~e_L -> ~chi_10 e-)
     3.04008046E-01    2     1000023        11   # BR(~e_L -> ~chi_20 e-)
     5.94331014E-01    2    -1000024        12   # BR(~e_L -> ~chi_1- nu_e)
#
#         PDG            Width
DECAY   2000011     2.53355177E+00   # selectron_R decays
#          BR         NDA      ID1       ID2
     9.99831235E-01    2     1000022        11   # BR(~e_R -> ~chi_10 e-)
     1.68765097E-04    2     1000023        11   # BR(~e_R -> ~chi_20 e-)
#
#         PDG            Width
DECAY   1000013     6.03078500E+00   # smuon_L decays
#          BR         NDA      ID1       ID2
     1.01660941E-01    2     1000022        13   # BR(~mu_L -> ~chi_10 mu-)
     3.04008046E-01    2     1000023        13   # BR(~mu_L -> ~chi_20 mu-)
     5.94331014E-01    2    -1000024        14   # BR(~mu_L -> ~chi_1- nu_mu)
#
#         PDG            Width
DECAY   2000013     2.53355177E+00   # smuon_R decays
#          BR         NDA      ID1       ID2
     9.99831235E-01    2     1000022        13   # BR(~mu_R -> ~chi_10 mu-)
     1.68765097E-04    2     1000023        13   # BR(~mu_R -> ~chi_20 mu-)
#
#         PDG            Width
DECAY   1000015     3.86675323E+00   # stau_1 decays
#          BR         NDA      ID1       ID2
     3.43957599E-01    2     1000022        15   # BR(~tau_1 -> ~chi_10  tau-)
     2.22384656E-01    2     1000023        15   # BR(~tau_1 -> ~chi_20  tau-)
     4.33657745E-01    2    -1000024        16   # BR(~tau_1 -> ~chi_1-  nu_tau)
#
#         PDG            Width
DECAY   2000015     5.36902035E+00   # stau_2 decays
#          BR         NDA      ID1       ID2
     3.27250708E-01    2     1000022        15   # BR(~tau_2 -> ~chi_10  tau-)
     1.67145091E-01    2     1000023        15   # BR(~tau_2 -> ~chi_20  tau-)
     3.20569123E-01    2    -1000024        16   # BR(~tau_2 -> ~chi_1-  nu_tau)
     1.31262487E-07    2     1000015        25   # BR(~tau_2 -> ~tau_1   h)
     1.85034947E-01    2     1000015        23   # BR(~tau_2 -> ~tau_1   Z)
#
#         PDG            Width
DECAY   1000012     5.97785458E+00   # snu_eL decays
#          BR         NDA      ID1       ID2
     1.07974046E-01    2     1000022        12   # BR(~nu_eL -> ~chi_10 nu_e)
     2.92781596E-01    2     1000023        12   # BR(~nu_eL -> ~chi_20 nu_e)
     5.99244358E-01    2     1000024        11   # BR(~nu_eL -> ~chi_1+ e-)
#
#         PDG            Width
DECAY   1000014     5.97785458E+00   # snu_muL decays
#          BR         NDA      ID1       ID2
     1.07974046E-01    2     1000022        14   # BR(~nu_muL -> ~chi_10 nu_mu)
     2.92781596E-01    2     1000023        14   # BR(~nu_muL -> ~chi_20 nu_mu)
     5.99244358E-01    2     1000024        13   # BR(~nu_muL -> ~chi_1+ mu-)
#
#         PDG            Width
DECAY   1000016     6.01683767E+00   # snu_tauL decays
#          BR         NDA      ID1       ID2
     1.07274482E-01    2     1000022        16   # BR(~nu_tauL -> ~chi_10 nu_tau)
     2.90884664E-01    2     1000023        16   # BR(~nu_tauL -> ~chi_20 nu_tau)
     6.01090169E-01    2     1000024        15   # BR(~nu_tauL -> ~chi_1+ tau-)
     7.50684258E-04    2    -1000015       -24   # BR(~nu_tauL -> ~tau_1+ W-)
#
#         PDG            Width
DECAY   1000024     2.17063385E-07   # chargino1+ decays
#           BR         NDA      ID1       ID2       ID3
     2.92774646E-01    3     1000022         2        -1   # BR(~chi_1+ -> ~chi_10 u    db)
     2.92774646E-01    3     1000022         4        -3   # BR(~chi_1+ -> ~chi_10 c    sb)
     1.24787840E-01    3     1000022       -11        12   # BR(~chi_1+ -> ~chi_10 e+   nu_e)
     1.24787840E-01    3     1000022       -13        14   # BR(~chi_1+ -> ~chi_10 mu+  nu_mu)
     1.64875030E-01    3     1000022       -15        16   # BR(~chi_1+ -> ~chi_10 tau+ nu_tau)
#
#         PDG            Width
DECAY   1000037     8.35993204E+00   # chargino2+ decays
#          BR         NDA      ID1       ID2
     8.99259432E-05    2     1000012       -11   # BR(~chi_2+ -> ~nu_eL   e+  )
     8.99259432E-05    2     1000014       -13   # BR(~chi_2+ -> ~nu_muL  mu+ )
     1.44073735E-01    2     1000016       -15   # BR(~chi_2+ -> ~nu_tau1 tau+)
     3.36415435E-03    2    -1000011        12   # BR(~chi_2+ -> ~e_L+    nu_e)
     3.36415435E-03    2    -1000013        14   # BR(~chi_2+ -> ~mu_L+   nu_mu)
     6.54981910E-02    2    -1000015        16   # BR(~chi_2+ -> ~tau_1+  nu_tau)
     6.96391819E-02    2    -2000015        16   # BR(~chi_2+ -> ~tau_2+  nu_tau)
     2.16828888E-01    2     1000024        23   # BR(~chi_2+ -> ~chi_1+  Z )
     6.57121819E-02    2     1000022        24   # BR(~chi_2+ -> ~chi_10  W+)
     2.15535663E-01    2     1000023        24   # BR(~chi_2+ -> ~chi_20  W+)
     2.15803999E-01    2     1000024        25   # BR(~chi_2+ -> ~chi_1+  h )
#
#         PDG            Width
DECAY   1000022     0.00000000E+00   # neutralino1 decays
#
#         PDG            Width
DECAY   1000023     5.35460581E-08   # neutralino2 decays
#          BR         NDA      ID1       ID2
     1.01266111E-02    2     1000022        22   # BR(~chi_20 -> ~chi_10 gam)
#           BR         NDA      ID1       ID2       ID3
     3.62049110E-02    3     1000022        -2         2   # BR(~chi_20 -> ~chi_10 ub      u)
     4.69910995E-02    3     1000022        -1         1   # BR(~chi_20 -> ~chi_10 db      d)
     3.62049110E-02    3     1000022        -4         4   # BR(~chi_20 -> ~chi_10 cb      c)
     4.69910995E-02    3     1000022        -3         3   # BR(~chi_20 -> ~chi_10 sb      s)
     4.33404428E-02    3     1000022        -5         5   # BR(~chi_20 -> ~chi_10 bb      b)
     1.10137379E-01    3     1000022       -11        11   # BR(~chi_20 -> ~chi_10 e+      e-)
     1.10137379E-01    3     1000022       -13        13   # BR(~chi_20 -> ~chi_10 mu+     mu-)
     3.29870443E-01    3     1000022       -15        15   # BR(~chi_20 -> ~chi_10 tau+    tau-)
     7.66652412E-02    3     1000022       -12        12   # BR(~chi_20 -> ~chi_10 nu_eb   nu_e)
     7.66652412E-02    3     1000022       -14        14   # BR(~chi_20 -> ~chi_10 nu_mub  nu_mu)
     7.66652412E-02    3     1000022       -16        16   # BR(~chi_20 -> ~chi_10 nu_taub nu_tau)
     2.27510401E-16    3     1000024        -2         1   # BR(~chi_20 -> ~chi_1+ ub      d)
     2.27510401E-16    3    -1000024        -1         2   # BR(~chi_20 -> ~chi_1- db      u)
     2.27510401E-16    3     1000024        -4         3   # BR(~chi_20 -> ~chi_1+ cb      s)
     2.27510401E-16    3    -1000024        -3         4   # BR(~chi_20 -> ~chi_1- sb      c)
     7.78847910E-17    3     1000024       -12        11   # BR(~chi_20 -> ~chi_1+ nu_eb   e-)
     7.78847910E-17    3    -1000024        12       -11   # BR(~chi_20 -> ~chi_1- nu_e    e+)
     7.78847910E-17    3     1000024       -14        13   # BR(~chi_20 -> ~chi_1+ nu_mub  mu-)
     7.78847910E-17    3    -1000024        14       -13   # BR(~chi_20 -> ~chi_1- nu_mu   mu+)
#
#         PDG            Width
DECAY   1000025     8.32405923E+00   # neutralino3 decays
#          BR         NDA      ID1       ID2
     4.34913429E-02    2     1000022        23   # BR(~chi_30 -> ~chi_10   Z )
     1.40829423E-01    2     1000023        23   # BR(~chi_30 -> ~chi_20   Z )
     2.13789645E-01    2     1000024       -24   # BR(~chi_30 -> ~chi_1+   W-)
     2.13789645E-01    2    -1000024        24   # BR(~chi_30 -> ~chi_1-   W+)
     2.85525403E-02    2     1000022        25   # BR(~chi_30 -> ~chi_10   h )
     7.33015195E-02    2     1000023        25   # BR(~chi_30 -> ~chi_20   h )
     1.30220476E-04    2     1000011       -11   # BR(~chi_30 -> ~e_L-     e+)
     1.30220476E-04    2    -1000011        11   # BR(~chi_30 -> ~e_L+     e-)
     1.34276557E-04    2     2000011       -11   # BR(~chi_30 -> ~e_R-     e+)
